date,market_index_value,nifty_auto_value,nifty_bank_value,nifty_energy_value,nifty_financial_services_value,nifty_fmcg_value,nifty_it_value,nifty_metal_value,nifty_pharma_value,nifty_realty_value
2009-02-02,993.12,1082.14,4238.15,,1681.01,5122.48,2157.35,1372.61,2104.02,191.41
2009-02-03,987.07,1081.83,4253.8,,1685.59,5173.06,2178.0,1367.19,2091.97,175.75
2009-02-04,986.59,1084.36,4251.2,,1684.96,5182.93,2175.6,1404.34,2081.42,177.29
2009-02-05,980.13,1063.51,4235.35,,1667.38,5161.68,2129.75,1413.63,2081.72,175.32
2009-02-06,997.07,1082.95,4334.15,,1702.91,5186.42,2185.1,1454.43,2108.69,178.92
2009-02-09,1010.66,1096.92,4459.5,,1759.33,5214.63,2221.15,1511.36,2154.97,182.62
2009-02-10,1023.82,1108.5,4515.8,,1785.76,5184.75,2234.5,1483.36,2186.93,195.11
2009-02-11,1025.43,1118.0,4504.3,,1791.35,5191.21,2209.15,1476.83,2152.59,195.5
2009-02-12,1030.16,1127.59,4468.35,,1776.37,5156.11,2178.9,1468.46,2159.39,197.84
2009-02-13,1047.66,1154.95,4565.85,,1816.69,5188.5,2191.6,1512.26,2139.6,202.09
2009-02-16,1016.92,1140.9,4351.45,,1739.72,5167.11,2138.15,1443.98,2095.37,192.1
2009-02-17,994.08,1125.06,4164.3,,1671.42,5112.35,2074.6,1392.98,2077.74,182.2
2009-02-18,990.78,1128.99,4077.3,,1635.69,5109.82,2074.1,1395.66,2068.06,187.97
2009-02-19,989.32,1138.47,4059.15,,1634.58,5083.23,2124.95,1394.98,2065.29,185.93
2009-02-20,974.95,1128.29,3934.4,,1586.74,5066.76,2062.9,1362.96,2041.83,182.54
2009-02-24,956.29,1125.14,3878.6,,1559.36,5068.53,2052.4,1330.38,2037.92,182.3
2009-02-25,962.66,1154.1,3911.7,,1568.19,5077.39,2102.15,1352.47,2053.64,180.41
2009-02-26,957.37,1183.99,3834.9,,1536.8,5129.92,2110.5,1364.06,2039.83,182.36
2009-02-27,957.86,1183.6,3892.4,,1559.82,5136.7,2094.1,1360.37,2039.19,178.41
2009-03-02,939.33,1170.15,3718.35,,1495.35,5015.34,2041.85,1308.19,2030.11,173.86
2009-03-03,924.77,1152.59,3636.85,,1461.79,4892.35,2002.0,1299.84,1999.62,171.58
2009-03-04,920.83,1164.27,3586.9,,1439.87,4897.46,2029.0,1343.75,2018.11,172.12
2009-03-05,905.46,1150.39,3446.35,,1391.95,4738.15,2010.65,1329.09,1986.47,170.18
2009-03-06,899.54,1142.11,3455.35,,1408.09,4673.48,2073.6,1352.77,1992.35,168.42
2009-03-09,887.03,1142.68,3339.7,,1382.52,4550.77,2022.8,1332.41,1968.69,161.78
2009-03-12,891.79,1181.93,3442.55,,1420.54,4660.21,2068.4,1363.96,1998.28,161.67
2009-03-13,918.69,1216.38,3632.75,,1499.78,4747.36,2184.35,1451.56,2004.31,173.63
2009-03-16,948.21,1232.98,3736.65,,1542.97,4876.78,2211.55,1482.61,2020.71,180.61
2009-03-17,951.27,1241.89,3644.65,,1512.7,4902.82,2173.7,1478.21,2018.62,176.54
2009-03-18,980.91,1265.83,3727.65,,1534.46,4856.12,2199.3,1535.94,2029.58,186.46
2009-03-19,987.43,1253.36,3763.5,,1546.32,4835.11,2239.2,1546.41,2035.21,189.28
2009-03-20,968.89,1239.52,3691.7,,1526.83,4845.82,2229.35,1576.73,2022.77,187.6
2009-03-23,995.08,1267.4,3944.75,,1631.81,4952.76,2286.1,1669.23,2083.98,189.07
2009-03-24,991.6,1268.96,4008.05,,1657.38,4961.3,2283.3,1622.11,2070.81,191.33
2009-03-25,996.97,1272.05,4126.45,,1702.76,4971.06,2300.35,1667.37,2071.73,204.03
2009-03-26,997.46,1313.47,4285.15,,1754.16,5102.45,2387.45,1721.97,2097.0,206.48
2009-03-27,1016.54,1344.51,4406.8,,1779.76,5124.23,2387.75,1798.55,2149.27,209.32
2009-03-30,1000.7,1309.39,4035.7,,1637.92,5055.37,2267.35,1664.39,2148.73,193.5
2009-03-31,1022.69,1341.89,4133.2,,1670.5,5134.66,2318.7,1712.0,2200.35,199.97
2009-04-01,1037.98,1346.02,4211.45,,1718.51,5117.6,2379.8,1719.75,2176.18,212.23
2009-04-02,1077.87,1376.93,4426.05,,1803.77,5103.7,2493.95,1840.9,2211.87,232.42
2009-04-06,1100.8,1419.7,4487.1,,1847.11,5008.91,2502.7,1892.64,2213.78,240.04
2009-04-08,1136.21,1441.58,4479.35,,1852.81,5229.25,2569.45,1934.2,2285.36,252.21
2009-04-09,1154.46,1430.44,4584.8,,1874.97,5151.46,2556.2,1977.35,2277.75,268.15
2009-04-13,1190.56,1476.42,4818.0,,1942.04,5161.07,2542.15,2048.25,2305.26,280.84
2009-04-15,1234.32,1525.52,5049.45,,2037.13,5217.64,2523.75,2103.99,2399.94,305.14
2009-04-16,1175.88,1491.56,4915.75,,1992.0,5285.98,2492.0,1991.18,2372.33,277.41
2009-04-17,1187.53,1487.14,5056.9,,2048.87,5267.85,2537.3,1959.18,2341.46,286.12
2009-04-20,1206.64,1498.82,5009.2,,2036.49,5233.75,2531.55,1993.72,2330.04,290.61
2009-04-21,1205.96,1456.32,4853.9,,1991.74,5319.31,2499.4,1969.35,2369.02,298.63
2009-04-22,1190.46,1431.34,4813.3,,1972.6,5317.76,2495.25,1938.13,2331.28,284.31
2009-04-23,1206.33,1484.65,4968.4,,2030.84,5328.66,2640.5,2037.63,2344.63,297.96
2009-04-24,1225.43,1502.87,5125.35,,2085.4,5342.91,2655.25,2052.31,2368.13,301.87
2009-04-27,1219.66,1491.85,5182.75,,2088.96,5321.34,2682.85,2029.21,2396.06,292.04
2009-04-28,1173.81,1469.79,4931.3,,1980.45,5199.57,2647.6,1928.37,2358.34,275.13
2009-04-29,1195.9,1511.81,5130.95,,2072.49,5299.81,2770.85,1984.81,2389.24,282.47
2009-05-04,1240.62,1577.12,5504.05,,2260.66,5558.55,2988.3,2164.3,2423.97,296.23
2009-05-05,1258.78,1578.91,5596.2,,2282.08,5457.78,2948.65,2218.77,2425.87,320.91
2009-05-06,1244.47,1564.38,5446.45,,2208.74,5352.48,2893.5,2158.44,2411.04,307.06
2009-05-07,1278.73,1583.97,5577.3,,2270.45,5332.12,2920.5,2349.96,2448.84,314.21
2009-05-08,1283.05,1576.91,5409.75,,2198.85,5310.78,2851.55,2292.07,2419.91,311.74
2009-05-11,1262.24,1568.79,5343.6,,2163.2,5241.83,2814.75,2238.85,2393.17,295.89
2009-05-12,1275.38,1589.41,5585.55,,2279.19,5263.74,2954.55,2279.32,2421.9,308.3
2009-05-13,1274.63,1587.53,5523.75,,2271.06,5202.84,2910.95,2239.75,2412.36,307.52
2009-05-14,1282.5,1595.14,5495.1,,2258.3,5205.83,2896.55,2199.95,2410.95,314.83
2009-05-15,1298.84,1612.62,5695.05,,2331.52,5200.57,2981.15,2249.67,2460.17,320.32
2009-05-18,1451.37,1855.04,6766.55,,2785.95,5650.85,3351.85,2644.95,2750.6,396.18
2009-05-19,1495.33,1846.91,7268.2,,2952.66,5393.7,3027.1,2756.59,2532.1,448.14
2009-05-20,1589.15,1920.22,7144.75,,2896.11,5415.16,3069.35,2845.32,2556.79,450.99
2009-05-21,1595.82,1882.27,6934.55,,2801.0,5345.53,2999.65,2785.66,2527.07,445.78
2009-05-22,1619.25,1874.36,7036.3,,2848.49,5368.84,3020.2,2768.76,2567.09,444.74
2009-05-25,1674.83,1900.92,7064.7,,2856.33,5498.83,3021.25,2796.34,2655.29,461.58
2009-05-26,1621.61,1857.05,6851.1,,2758.22,5380.63,3016.05,2743.96,2615.16,439.53
2009-05-27,1682.63,1904.41,7215.2,,2915.1,5404.15,3119.7,2842.14,2662.24,464.72
2009-05-28,1694.58,1918.07,7338.6,,2958.37,5394.84,3114.75,2921.2,2659.01,476.84
2009-05-29,1738.99,1974.15,7416.0,,2981.48,5410.16,3206.2,2999.49,2597.91,510.19
2009-06-01,1787.22,2011.65,7364.05,,2995.22,5544.85,3303.05,3137.69,2582.42,541.9
2009-06-02,1798.32,2036.81,7343.2,,2997.88,5567.07,3312.55,3235.98,2581.59,532.19
2009-06-03,1826.57,2049.07,7262.3,,2986.22,5771.91,3308.45,3273.56,2645.84,537.1
2009-06-04,1875.69,2062.99,7349.9,,3045.84,5872.82,3306.75,3192.72,2724.95,554.64
2009-06-05,1866.38,2117.98,7343.3,,3031.93,5750.16,3363.25,3225.81,2757.76,541.7
2009-06-08,1767.13,2058.18,6975.05,,2883.46,5591.89,3403.4,3011.63,2697.03,480.92
2009-06-09,1813.47,2088.57,7185.75,,2965.24,5747.1,3583.0,3103.19,2739.1,507.79
2009-06-10,1836.92,2114.4,7338.95,,3018.93,5877.34,3642.8,3176.55,2803.28,501.72
2009-06-11,1832.05,2124.13,7251.65,,3005.47,5866.85,3561.35,3260.51,2807.93,498.27
2009-06-12,1789.67,2076.27,7083.1,,2930.08,5805.33,3498.35,3313.19,2760.16,485.97
2009-06-15,1747.58,2032.88,7081.2,,2920.86,5833.51,3478.1,3165.11,2744.94,469.65
2009-06-16,1783.53,2046.54,7274.15,,3003.06,5896.71,3503.15,3234.95,2780.33,478.27
2009-06-17,1717.5,1997.98,7081.75,,2918.12,5773.33,3410.75,3068.11,2738.2,449.29
2009-06-18,1668.98,1976.82,7081.15,,2898.36,5738.53,3400.95,2918.25,2727.46,421.16
2009-06-19,1695.15,2004.1,7223.55,,2938.8,5839.09,3462.85,2990.85,2771.71,436.76
2009-06-22,1685.45,1988.14,7229.55,,2927.94,5857.13,3422.3,2915.44,2742.3,425.61
2009-06-23,1693.15,1975.66,7091.3,,2905.79,5803.97,3407.7,2852.81,2740.73,422.13
2009-06-24,1733.84,2005.97,7107.9,,2901.21,5860.44,3476.25,2884.42,2810.46,430.77
2009-06-25,1724.42,1961.7,7123.0,,2921.81,5791.6,3462.15,2860.34,2766.69,433.53
2009-06-26,1765.11,1984.42,7398.45,,3035.0,5904.03,3577.55,2946.23,2692.55,447.19
2009-06-29,1786.6,1978.39,7508.6,,3053.8,5879.39,3514.4,3045.07,2675.75,461.49
2009-06-30,1735.55,1944.87,7338.85,,2979.62,5838.79,3497.65,2933.81,2618.73,425.09
2009-07-01,1752.75,1964.04,7452.6,,3016.18,5892.27,3526.7,2950.99,2629.31,444.55
2009-07-02,1762.8,1947.85,7397.95,,3028.03,5895.81,3534.2,3040.85,2662.12,451.85
2009-07-03,1774.38,1962.66,7566.05,,3117.39,5919.76,3545.3,3057.83,2714.71,457.11
2009-07-06,1678.04,1900.08,6946.45,,2857.07,5947.0,3430.55,2859.26,2673.2,423.35
2009-07-07,1694.06,1967.23,6952.6,,2870.57,6153.61,3449.0,2850.13,2697.13,422.63
2009-07-08,1635.88,1967.49,6661.75,,2760.39,6089.46,3365.15,2734.8,2670.1,385.35
2009-07-09,1647.81,1972.45,6672.75,,2756.68,6134.88,3374.55,2797.47,2698.48,385.21
2009-07-10,1613.29,1954.17,6520.6,,2689.34,6103.73,3423.6,2778.58,2643.36,377.27
2009-07-13,1558.89,1905.28,6531.3,,2685.22,6047.14,3459.5,2647.96,2643.53,364.15
2009-07-14,1624.61,1947.78,6756.4,,2816.24,6118.61,3561.95,2797.5,2689.29,397.87
2009-07-15,1690.5,2019.16,6938.7,,2906.74,6195.5,3628.55,2948.61,2749.44,428.66
2009-07-16,1694.32,2065.0,6912.4,,2882.37,6195.36,3634.25,2923.99,2764.98,428.4
2009-07-17,1735.41,2164.56,7231.05,,3013.91,6344.9,3772.95,3007.84,2797.73,442.88
2009-07-20,1781.03,2202.1,7530.2,,3094.68,6354.95,4092.5,3071.5,2845.44,464.6
2009-07-21,1776.9,2207.02,7430.4,,3069.63,6301.52,4010.5,3115.15,2859.05,459.28
2009-07-22,1761.51,2173.44,7329.55,,3001.42,6282.27,3932.9,3061.55,2823.46,458.43
2009-07-23,1793.34,2254.66,7473.5,,3059.98,6492.34,4005.0,3200.71,2895.51,481.92
2009-07-24,1825.7,2367.57,7385.55,,3030.08,6571.84,4076.0,3261.7,2906.85,503.21
2009-07-27,1857.23,2353.44,7398.65,,3039.46,6799.29,4088.7,3321.82,2903.52,517.88
2009-07-28,1878.34,2403.46,7312.55,,3024.11,6694.08,4089.1,3344.83,2890.82,542.7
2009-07-29,1860.99,2389.6,7224.2,,2995.44,6591.3,4129.75,3259.68,2824.62,518.23
2009-07-30,1869.25,2408.31,7389.7,,3074.2,6746.91,4292.85,3279.14,2815.54,526.2
2009-07-31,1890.68,2436.43,7544.5,,3136.93,6936.45,4330.05,3317.15,2835.4,519.79
2009-08-03,1930.77,2535.96,7650.1,,3173.35,6905.9,4380.15,3447.7,2856.77,541.49
2009-08-04,1932.88,2549.21,7617.8,,3157.33,6946.07,4335.15,3428.85,2817.38,535.05
2009-08-05,1933.76,2519.77,7607.5,,3144.32,6886.27,4403.35,3409.28,2843.4,524.51
2009-08-06,1887.22,2407.48,7471.8,,3078.8,6634.68,4316.4,3309.45,2829.62,504.13
2009-08-07,1846.89,2316.9,7249.5,,2999.89,6464.69,4278.0,3246.66,2795.36,486.84
2009-08-10,1818.42,2217.83,7160.0,,2955.97,6283.71,4402.3,3211.37,2802.54,478.99
2009-08-11,1833.67,2277.25,7218.25,,2975.48,6304.83,4422.1,3258.59,2831.01,489.46
2009-08-12,1838.97,2280.76,7172.05,,2962.62,6293.03,4345.5,3238.36,2885.26,500.69
2009-08-13,1903.29,2385.2,7472.4,,3085.28,6523.87,4432.35,3408.45,2921.36,535.53
2009-08-14,1906.41,2361.38,7418.95,,3058.27,6437.34,4391.95,3403.51,2895.95,527.02
2009-08-17,1832.17,2249.5,7104.85,,2929.63,6180.17,4264.15,3197.88,2822.58,485.74
2009-08-18,1868.22,2286.03,7207.25,,2990.73,6292.17,4291.5,3273.37,2840.09,497.7
2009-08-19,1851.07,2242.59,7106.7,,2959.69,6241.29,4236.1,3220.34,2805.09,488.25
2009-08-20,1864.36,2301.89,7261.2,,3021.27,6271.29,4284.8,3262.02,2814.96,495.26
2009-08-21,1893.53,2353.82,7377.1,,3068.32,6369.56,4368.15,3304.39,2819.48,513.13
2009-08-24,1941.96,2420.47,7507.4,,3130.94,6590.42,4482.3,3418.09,2838.23,539.68
2009-08-25,1950.68,2429.78,7424.5,,3106.11,6604.53,4591.7,3404.2,2874.85,544.21
2009-08-26,1972.8,2435.12,7418.35,,3116.28,6551.77,4730.55,3416.17,2886.31,550.47
2009-08-27,1979.84,2437.81,7385.65,,3108.3,6535.94,4753.0,3400.75,2922.76,548.44
2009-08-28,1993.68,2467.46,7482.4,,3142.65,6541.17,4721.15,3433.83,2918.92,568.57
2009-08-31,1999.23,2487.97,7431.65,,3119.64,6474.87,4618.35,3366.62,2890.27,587.31
2009-09-01,1972.32,2547.49,7377.2,,3075.28,6487.19,4644.5,3296.67,2852.63,568.26
2009-09-02,1959.78,2519.09,7339.55,,3060.59,6506.84,4680.2,3284.02,2861.42,556.45
2009-09-03,1966.48,2512.02,7351.0,,3063.4,6525.04,4686.9,3308.34,2844.81,557.56
2009-09-04,1984.97,2580.06,7444.15,,3106.55,6625.52,4704.65,3412.99,2870.0,568.73
2009-09-07,2029.25,2640.73,7650.65,,3190.54,6628.66,4775.9,3538.31,2908.63,601.93
2009-09-08,2024.37,2616.74,7717.9,,3203.52,6535.16,4757.1,3630.35,2892.01,596.56
2009-09-09,2019.17,2591.95,7776.2,,3221.65,6496.36,4736.4,3630.95,2893.97,586.55
2009-09-10,2014.97,2566.52,7828.3,,3221.56,6481.17,4744.5,3653.37,2911.76,573.16
2009-09-11,2017.54,2568.11,7914.95,,3254.12,6408.75,4785.65,3631.56,2908.58,564.54
2009-09-14,2022.87,2588.0,7985.6,,3256.91,6393.68,4786.05,3607.35,2903.15,559.82
2009-09-15,2059.19,2640.24,8210.7,,3328.63,6467.43,4846.35,3720.55,2939.64,582.17
2009-09-16,2084.03,2705.0,8362.8,,3385.99,6489.87,4880.95,3871.1,2959.91,594.48
2009-09-17,2096.1,2731.31,8433.35,,3399.27,6522.02,4973.75,3863.53,2950.94,588.55
2009-09-18,2110.22,2796.34,8379.25,,3393.23,6512.3,4979.05,3858.6,2981.15,594.95
2009-09-22,2127.96,2826.55,8452.0,,3445.29,6638.43,5084.5,3860.86,3015.3,602.64
2009-09-23,2101.28,2802.62,8423.7,,3423.14,6547.32,4992.65,3837.27,3019.13,587.46
2009-09-24,2114.89,2784.91,8545.0,,3478.18,6592.73,4997.9,3785.82,3055.07,591.35
2009-09-25,2130.56,2777.91,8456.25,,3444.91,6633.42,4905.6,3725.3,3214.52,595.12
2009-09-29,2144.73,2781.9,8487.7,,3460.05,6670.25,5044.2,3719.75,3274.58,590.66
2009-09-30,2167.92,2840.52,8812.35,,3563.89,6633.73,5122.1,3778.46,3288.1,598.63
2009-10-01,2156.68,2809.71,8861.05,,3578.07,6653.46,5174.05,3778.34,3252.43,599.64
2009-10-05,2116.51,2754.98,8661.7,,3507.11,6711.13,5119.6,3671.51,3246.62,577.72
2009-10-06,2112.67,2766.07,8808.4,,3562.3,6912.63,5078.2,3743.59,3255.76,573.54
2009-10-07,2137.33,2739.03,8750.0,,3533.65,6889.38,4929.15,3825.62,3300.47,577.16
2009-10-08,2151.66,2775.67,8834.6,,3562.5,7024.26,4837.35,3882.69,3310.27,590.03
2009-10-09,2138.74,2730.63,8696.8,,3505.2,6994.72,4774.8,3839.92,3275.46,585.8
2009-10-12,2165.03,2764.34,8963.8,,3604.12,7154.0,4916.95,3904.03,3324.1,594.36
2009-10-14,2200.65,2813.7,9150.0,,3666.42,7204.61,4976.05,4060.91,3372.31,602.84
2009-10-15,2215.15,2815.63,9296.75,,3700.99,7177.5,4919.35,4143.16,3313.3,604.49
2009-10-16,2238.22,2786.89,9526.7,,3781.6,7115.89,4937.35,4102.11,3309.85,624.98
2009-10-17,2254.23,2796.64,9513.4,,3769.63,7100.98,4967.45,4134.3,3311.66,624.12
2009-10-20,2257.23,2812.26,9476.4,,3750.41,7094.32,5014.1,4189.99,3292.15,630.79
2009-10-21,2234.44,2743.43,9273.05,,3674.62,6950.85,5074.45,4148.46,3238.87,632.65
2009-10-22,2189.04,2714.6,9090.1,,3603.7,7015.97,5033.6,4056.01,3188.7,602.49
2009-10-23,2214.8,2731.87,9188.4,,3651.49,7205.64,5126.15,4096.23,3257.91,601.31
2009-10-26,2179.11,2728.67,9033.85,,3614.81,7258.02,5162.3,4050.44,3290.96,574.0
2009-10-27,2094.93,2685.48,8698.8,,3494.14,7179.25,5136.15,3873.31,3270.28,537.85
2009-10-28,2096.85,2657.06,8609.1,,3439.95,7160.82,5168.5,3826.37,3284.97,543.71
2009-10-29,2053.39,2627.14,8417.85,,3381.07,7201.82,5088.95,3726.84,3299.16,507.9
2009-10-30,2045.06,2656.38,8438.6,,3397.69,7163.97,5048.8,3739.52,3266.44,509.18
2009-11-03,1973.74,2630.72,8255.45,,3310.01,6982.24,4849.85,3547.59,3266.05,457.31
2009-11-04,2034.53,2691.86,8506.75,,3408.29,7117.43,5023.35,3712.42,3321.46,504.09
2009-11-05,2072.7,2743.07,8537.2,,3426.86,7144.96,5043.2,3804.53,3351.01,517.88
2009-11-06,2120.46,2743.32,8723.75,,3494.73,7098.9,5068.1,3856.35,3376.32,532.39
2009-11-09,2165.38,2782.02,9137.5,,3643.95,7245.11,5110.0,3950.52,3417.46,542.04
2009-11-10,2167.89,2779.38,9179.5,,3662.29,7214.13,5064.85,3973.08,3405.95,526.9
2009-11-11,2212.76,2835.55,9337.6,,3735.9,7265.2,5259.0,4106.3,3472.0,539.74
2009-11-12,2193.63,2803.95,9084.8,,3642.71,7165.36,5311.55,4013.69,3447.16,522.59
2009-11-13,2198.02,2857.95,9155.65,,3674.44,7213.17,5379.1,4085.16,3457.98,517.67
2009-11-16,2220.01,2946.41,9266.4,,3723.76,7276.27,5370.2,4178.14,3488.04,533.8
2009-11-17,2218.42,2945.57,9299.6,,3742.8,7258.91,5474.5,4215.79,3489.04,526.2
2009-11-18,2229.68,2943.31,9223.85,,3728.31,7317.57,5484.6,4253.55,3499.04,529.3
2009-11-19,2194.15,2904.52,9041.65,,3672.92,7282.25,5417.45,4180.73,3470.02,505.89
2009-11-20,2220.07,2920.65,9219.05,,3724.19,7337.16,5463.55,4257.18,3503.85,509.47
2009-11-23,2230.3,2936.7,9274.1,,3744.86,7486.78,5456.2,4342.22,3552.4,507.45
2009-11-24,2236.04,2975.54,9247.65,,3724.79,7438.82,5486.2,4316.66,3561.98,504.49
2009-11-25,2234.28,2985.83,9303.15,,3741.57,7526.72,5476.8,4314.61,3539.51,488.45
2009-11-26,2198.95,2945.69,9067.65,,3652.03,7443.1,5366.5,4255.0,3539.42,477.96
2009-11-27,2169.99,2936.15,8945.05,,3603.5,7355.45,5262.5,4198.21,3545.63,476.4
2009-11-30,2207.61,2961.8,9046.95,,3653.65,7399.71,5364.2,4369.04,3574.56,483.21
2009-12-01,2247.02,3041.77,9250.95,,3727.4,7412.86,5394.4,4458.37,3681.24,514.0
2009-12-02,2265.0,3081.67,9327.25,,3747.5,7369.52,5362.75,4466.0,3683.65,524.62
2009-12-03,2271.65,3077.32,9345.25,,3758.48,7365.18,5413.95,4525.56,3742.21,526.72
2009-12-04,2266.67,3026.55,9245.05,,3726.01,7386.97,5429.6,4545.58,3778.44,523.2
2009-12-07,2250.29,3002.98,9175.6,,3711.59,7358.24,5442.5,4388.24,3738.77,510.4
2009-12-08,2275.43,3023.61,9290.1,,3748.1,7471.76,5499.8,4484.73,3738.28,527.84
2009-12-09,2258.96,3051.04,9146.35,,3695.02,7434.22,5543.2,4376.05,3734.32,525.42
2009-12-10,2266.6,3027.16,9205.65,,3706.28,7373.76,5532.45,4409.66,3721.64,524.74
2009-12-11,2255.08,3037.46,9097.2,,3675.64,7351.15,5521.05,4441.89,3699.96,520.22
2009-12-14,2234.94,3060.64,8996.75,,3637.31,7261.63,5557.85,4417.11,3717.61,520.3
2009-12-15,2202.29,2999.57,8734.45,,3537.18,7202.01,5544.6,4394.4,3721.23,513.82
2009-12-16,2209.33,3019.78,8667.4,,3509.61,7183.61,5637.0,4411.7,3745.3,507.11
2009-12-17,2227.37,3028.53,8697.2,,3512.07,7208.13,5692.05,4442.74,3795.79,502.5
2009-12-18,2209.93,3032.78,8599.95,,3474.69,7114.35,5682.8,4392.2,3850.16,491.73
2009-12-21,2200.56,2986.34,8609.55,,3462.79,7091.55,5678.95,4309.78,3819.1,485.09
2009-12-22,2221.44,3006.23,8712.5,,3499.97,7103.22,5657.45,4439.69,3801.52,492.38
2009-12-23,2255.45,3051.61,8919.05,,3591.57,7235.66,5815.0,4625.32,3842.43,506.05
2009-12-24,2271.5,3096.22,8968.1,,3609.3,7283.3,5829.7,4680.83,3842.51,510.62
2009-12-29,2286.14,3095.14,8991.9,,3621.49,7288.2,5778.6,4704.36,3776.62,506.97
2009-12-30,2292.78,3094.17,8994.6,,3622.73,7234.51,5791.3,4674.65,3766.05,510.37
2009-12-31,2298.2,3118.78,9029.5,,3650.68,7207.39,5818.4,4709.33,3758.05,510.29
2010-01-04,2336.43,3176.3,9112.35,,3671.8,7293.59,5877.25,4793.96,3754.25,511.8
2010-01-05,2368.3,3169.0,9192.15,,3699.51,7354.52,5913.65,5001.33,3779.3,517.44
2010-01-06,2383.42,3141.59,9223.0,,3707.8,7398.44,5824.9,4930.33,3867.2,525.42
2010-01-07,2388.37,3095.7,9192.95,,3690.45,7374.22,5702.85,4940.38,3824.94,521.33
2010-01-08,2386.13,3096.59,9160.7,,3676.0,7382.43,5607.9,4893.45,3839.09,538.05
2010-01-11,2411.18,3134.36,9173.55,,3692.35,7405.46,5649.65,4926.41,3837.92,552.34
2010-01-12,2386.66,3131.36,8985.1,,3625.01,7287.11,5862.4,4833.83,3808.5,534.64
2010-01-13,2399.88,3107.89,8926.1,,3609.47,7274.72,6075.8,4866.81,3816.37,536.53
2010-01-14,2426.21,3116.22,8910.8,,3618.73,7224.88,6105.3,4876.64,3833.51,534.36
2010-01-15,2443.34,3127.67,8911.1,,3617.41,7263.08,6118.4,4841.04,3832.16,537.85
2010-01-18,2462.3,3179.98,9093.25,,3671.19,7260.6,6181.15,4799.54,3816.33,537.33
2010-01-19,2451.88,3165.6,9135.9,,3674.47,7223.8,6068.7,4773.98,3755.93,527.84
2010-01-20,2447.63,3184.49,9126.35,,3671.17,7215.3,6052.4,4803.1,3739.69,516.74
2010-01-21,2390.65,3134.46,8919.3,,3585.52,7120.31,5951.9,4683.32,3650.12,502.48
2010-01-22,2368.88,3121.53,8772.65,,3521.68,7170.1,5874.6,4602.18,3590.33,493.8
2010-01-25,2338.86,3062.65,8696.6,,3491.93,7241.05,5799.3,4574.01,3581.95,478.54
2010-01-27,2244.77,2909.01,8329.8,,3331.81,7163.99,5599.0,4350.05,3481.72,439.75
2010-01-28,2249.68,2912.85,8423.85,,3365.95,7149.95,5649.35,4348.87,3517.1,447.06
2010-01-29,2275.27,2932.87,8651.55,,3439.17,7012.42,5594.15,4281.7,3549.04,460.07
2010-02-01,2317.15,2978.17,8649.25,,3438.06,7015.83,5643.45,4337.66,3634.29,462.32
2010-02-02,2291.97,2941.05,8468.15,,3384.85,6961.55,5586.7,4261.93,3610.6,451.23
2010-02-03,2325.3,2979.75,8631.85,,3463.9,7088.39,5698.85,4436.09,3622.21,464.72
2010-02-04,2277.44,2920.66,8471.1,,3395.26,7061.12,5565.95,4278.55,3583.37,446.57
2010-02-05,2216.03,2864.07,8223.25,,3307.8,6963.61,5449.75,4101.93,3515.66,426.13
2010-02-06,2248.18,2894.28,8275.2,,3326.16,6993.59,5501.7,4165.27,3527.46,436.29
2010-02-08,2248.77,2881.4,8342.2,,3324.35,7028.39,5484.65,4126.48,3528.35,438.5
2010-02-09,2264.44,2903.82,8392.45,,3346.85,6999.39,5606.3,4147.49,3568.66,432.09
2010-02-10,2264.47,2895.88,8290.0,,3316.77,7005.13,5573.45,4100.98,3543.8,436.85
2010-02-11,2280.02,2950.08,8381.4,,3342.16,7080.79,5644.2,4167.48,3556.02,445.69
2010-02-15,2266.16,2942.27,8312.7,,3327.09,7062.78,5667.05,4158.61,3573.58,444.1
2010-02-16,2280.99,2974.57,8397.8,,3355.47,7113.76,5745.1,4231.86,3627.23,449.0
2010-02-17,2302.59,3002.02,8551.5,,3409.64,7163.54,5743.8,4360.06,3628.32,444.46
2010-02-18,2290.6,2976.93,8573.9,,3416.24,7133.13,5741.1,4321.84,3628.46,434.54
2010-02-19,2260.94,2951.04,8487.1,,3386.51,7126.02,5712.45,4205.05,3639.72,419.48
2010-02-22,2243.8,2955.66,8493.35,,3386.49,7130.28,5752.8,4247.67,3614.64,411.33
2010-02-23,2224.7,2899.69,8512.95,,3397.34,7119.25,5783.8,4260.47,3645.9,415.74
2010-02-24,2209.03,2887.61,8504.55,,3398.34,7087.41,5779.75,4271.79,3612.92,420.54
2010-02-25,2193.89,2888.29,8537.8,,3407.76,7002.62,5782.1,4274.73,3627.19,420.27
2010-02-26,2233.48,3021.39,8722.75,,3496.04,6885.71,5766.7,4382.69,3693.81,426.99
2010-03-02,2285.58,3144.47,8922.1,,3551.22,7027.84,5848.7,4525.95,3725.38,427.93
2010-03-03,2319.38,3172.15,9039.45,,3601.57,7130.45,5896.7,4593.78,3757.48,437.3
2010-03-04,2340.93,3174.83,9013.8,,3599.57,7182.38,5833.6,4687.03,3768.95,448.52
2010-03-05,2356.97,3180.22,9038.45,,3605.12,7177.39,5843.2,4698.1,3783.07,455.18
2010-03-08,2370.73,3227.9,9145.95,,3647.36,7230.62,5882.7,4716.02,3815.06,451.85
2010-03-09,2354.9,3205.65,9138.2,,3641.37,7205.65,5925.1,4648.8,3798.42,446.09
